time_limit, cost_limit, E_time, E_cost, P_success_inf, P_success_sup, P_success_confidence, time_distribution_low, time_distribution_up, time_distribution_hist, cost_distribution_low, cost_distribution_up, cost_distribution_hist, t_d_dk, t_d_cp, t_d_cc, t_d_dsr,  p_d_dk, p_d_cp, p_d_cc, p_d_dsr, t_a_ad, t_a_ic, t_a_p, t_a_sp, t_a_bf, t_a_ss, t_a_fue, p_a_ad, p_a_ic, p_a_p, p_a_sp, p_a_bf, p_a_ss, p_a_fue, w_a_ad, w_a_ic, w_a_p, w_a_sp, w_a_bf, w_a_ss, w_a_fue, wp_a_ad, wp_a_ic, wp_a_p, wp_a_sp, wp_a_bf, wp_a_ss, wp_a_fue
10000, None, 1052.75, 122.918, 0.901855, 1.0, 0.95, 750.0, 100000.0, 9441; 481; 67; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 40.0, 2899.0, 4516; 2625; 1375; 698; 310; 13; 0; 0; 2; 0; 1; 2; 1; 0; 1; 0; 0; 5; 3; 0; 0; 48; 46; 18; 13; 7; 5; 11; 44; 10; 11; 6; 11; 8; 13; 17; 15; 9; 5; 4; 7; 8; 18; 2; 4; 7; 6; 4; 5; 9; 3; 4; 3; 4; 3; 3; 6; 2; 1; 2; 1; 2; 3; 2; 1; 1; 1; 1; 4; 4; 2; 0; 0; 3; 1; 1; 1; 1; 1; 1; 2; 1; 2; 0; 0; 2; 1; 0; 1; 1; 0; 0; 0; 0; 0; 2; 2; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
2000, None, 1378.35, 1087.68, 0.901085, 0.999531, 0.95, 9.0, 100000.0, 8362; 1478; 98; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 59, 11.0, 4114.0, 55; 53; 55; 64; 65; 47; 56; 82; 71; 95; 82; 81; 141; 183; 160; 121; 150; 203; 149; 143; 142; 172; 1227; 1245; 736; 509; 408; 307; 311; 264; 229; 192; 183; 175; 143; 98; 98; 82; 92; 78; 237; 114; 96; 89; 67; 59; 54; 54; 56; 41; 34; 38; 31; 23; 25; 23; 28; 7; 27; 16; 10; 10; 13; 7; 10; 8; 11; 8; 7; 8; 2; 9; 4; 3; 3; 2; 2; 2; 2; 1; 3; 1; 0; 2; 0; 1; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 1; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1800, None, 616.567, 419.288, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9635; 359; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2, 23.0, 3030.0, 11; 330; 260; 14; 200; 164; 116; 1544; 1392; 124; 959; 834; 360; 456; 537; 461; 262; 293; 266; 120; 109; 90; 68; 93; 85; 78; 39; 47; 62; 52; 42; 54; 38; 26; 36; 40; 39; 29; 17; 17; 29; 18; 19; 17; 11; 8; 15; 18; 14; 5; 7; 8; 6; 5; 8; 12; 3; 4; 2; 0; 6; 3; 3; 1; 2; 0; 0; 2; 1; 0; 3; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 2; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1600, None, 910.155, 65.5527, 0.901855, 1.0, 0.95, 720.0, 4320.0, 7883; 12; 7; 4; 1; 1; 1; 2; 1; 0; 1; 1; 0; 2; 2; 0; 0; 1; 0; 0; 1655; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 331; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 68; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 21; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5, 20.0, 2075.0, 4514; 1970; 1237; 800; 520; 333; 229; 149; 87; 67; 35; 12; 4; 1; 1; 2; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 2; 5; 1; 0; 0; 0; 0; 0; 1; 1; 1; 0; 2; 1; 0; 0; 1; 0; 2; 2; 1; 1; 2; 1; 1; 0; 0; 2; 3; 0; 1; 0; 0; 0; 0; 1; 1; 1; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 2242.98, 1151.44, 0.901085, 0.999531, 0.95, 11.0, 100000.0, 8042; 1690; 67; 26; 9; 6; 3; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 155, 24.0, 8408.0, 36; 77; 100; 137; 154; 162; 354; 669; 870; 1011; 516; 1400; 478; 480; 391; 302; 330; 431; 301; 314; 258; 181; 188; 125; 119; 82; 83; 66; 54; 55; 33; 48; 26; 23; 11; 16; 8; 12; 13; 6; 9; 11; 6; 6; 3; 1; 7; 5; 0; 2; 4; 3; 1; 1; 0; 7; 1; 0; 0; 1; 0; 1; 1; 1; 0; 0; 1; 1; 1; 0; 0; 1; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 715.93, 277.858, 0.901855, 1.0, 0.95, 441.0, 100000.0, 9866; 86; 18; 8; 2; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 19, 60.0, 5937.0, 1219; 318; 3013; 3818; 989; 14; 19; 24; 38; 50; 118; 50; 35; 47; 29; 17; 29; 12; 13; 18; 9; 10; 10; 4; 10; 7; 6; 4; 4; 2; 4; 2; 2; 3; 1; 1; 2; 4; 1; 4; 1; 3; 4; 2; 0; 3; 0; 5; 1; 0; 2; 2; 0; 0; 3; 0; 2; 0; 2; 1; 0; 3; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 676.25, 333.721, 0.901855, 1.0, 0.95, 441.0, 2730.0, 188; 1740; 1314; 1017; 89; 744; 645; 489; 47; 337; 303; 213; 55; 166; 164; 90; 20; 81; 59; 65; 342; 318; 44; 213; 153; 168; 30; 109; 80; 55; 11; 86; 119; 26; 62; 60; 43; 26; 29; 46; 7; 28; 14; 17; 17; 8; 8; 6; 7; 2; 2; 3; 3; 1; 2; 1; 0; 2; 5; 2; 0; 3; 1; 0; 1; 1; 1; 0; 1; 2; 0; 3; 1; 0; 0; 2; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 141.0, 3249.0, 1783; 473; 1625; 1042; 1117; 245; 738; 525; 488; 140; 364; 264; 254; 127; 39; 119; 115; 80; 17; 60; 51; 34; 3; 27; 41; 31; 10; 11; 9; 6; 7; 18; 7; 3; 5; 2; 3; 15; 4; 5; 3; 4; 11; 7; 3; 2; 2; 1; 3; 8; 3; 1; 4; 0; 1; 5; 5; 2; 2; 1; 2; 4; 2; 1; 1; 1; 1; 3; 4; 1; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 556.866, 406.973, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9922; 66; 4; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7, 141.0, 3853.0, 1604; 1594; 1203; 267; 845; 698; 609; 464; 369; 242; 285; 223; 192; 135; 89; 78; 76; 65; 44; 45; 90; 87; 64; 37; 37; 53; 59; 27; 18; 37; 33; 36; 32; 17; 20; 17; 19; 19; 16; 9; 17; 15; 11; 10; 7; 8; 12; 2; 3; 1; 6; 2; 5; 4; 6; 3; 3; 4; 4; 1; 1; 4; 1; 2; 2; 2; 1; 0; 1; 0; 1; 0; 1; 1; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1300, None, 1284.38, 408.972, 0.901855, 1.0, 0.95, 9.0, 100000.0, 9664; 259; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 71, 21.0, 6717.0, 17; 12; 3393; 1189; 1584; 1021; 358; 516; 358; 185; 216; 186; 115; 131; 102; 75; 85; 59; 52; 61; 47; 43; 32; 34; 26; 18; 22; 10; 5; 7; 7; 5; 2; 3; 4; 2; 4; 4; 0; 4; 2; 0; 0; 0; 2; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1200, None, 1857.47, 606.955, 0.866689, 0.966276, 0.95, 10.0, 100000.0, 9064; 806; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 118, 15.0, 2874.0, 9; 7; 34; 9; 40; 136; 124; 35; 103; 105; 65; 672; 487; 574; 415; 392; 264; 334; 1007; 718; 354; 581; 466; 223; 385; 361; 282; 180; 213; 172; 135; 161; 118; 87; 68; 81; 65; 44; 78; 46; 30; 34; 41; 28; 29; 24; 24; 23; 18; 11; 13; 8; 10; 8; 4; 4; 7; 5; 4; 5; 6; 2; 0; 3; 2; 0; 4; 3; 2; 1; 1; 3; 1; 3; 1; 0; 0; 2; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
