time_limit, cost_limit, E_time, E_cost, P_success_inf, P_success_sup, P_success_confidence, time_distribution_low, time_distribution_up, time_distribution_hist, cost_distribution_low, cost_distribution_up, cost_distribution_hist, t_d_dk, t_d_cp, t_d_cc, t_d_dsr,  p_d_dk, p_d_cp, p_d_cc, p_d_dsr, t_a_ad, t_a_ic, t_a_p, t_a_sp, t_a_bf, t_a_ss, t_a_fue, p_a_ad, p_a_ic, p_a_p, p_a_sp, p_a_bf, p_a_ss, p_a_fue, w_a_ad, w_a_ic, w_a_p, w_a_sp, w_a_bf, w_a_ss, w_a_fue, wp_a_ad, wp_a_ic, wp_a_p, wp_a_sp, wp_a_bf, wp_a_ss, wp_a_fue
10000, None, 1045.05, 62.27, 0.901855, 1.0, 0.95, 750.0, 5820.0, 2968; 1844; 1162; 437; 601; 375; 119; 181; 131; 49; 53; 45; 13; 24; 594; 373; 137; 204; 105; 36; 45; 50; 14; 19; 12; 4; 0; 3; 123; 40; 47; 42; 15; 16; 15; 1; 6; 2; 0; 2; 1; 0; 17; 16; 15; 3; 5; 4; 0; 1; 3; 2; 3; 0; 0; 0; 3; 5; 5; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 20.0, 430.0, 1699; 0; 1618; 0; 1328; 0; 0; 1061; 0; 869; 0; 0; 657; 0; 558; 0; 0; 432; 0; 348; 0; 275; 0; 0; 228; 0; 172; 0; 0; 149; 0; 125; 0; 0; 90; 0; 68; 0; 0; 56; 0; 48; 0; 43; 0; 0; 30; 0; 26; 0; 0; 22; 0; 19; 0; 0; 13; 0; 11; 0; 16; 0; 0; 7; 0; 6; 0; 0; 11; 0; 5; 0; 0; 1; 0; 3; 0; 0; 1; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
2000, None, 550.791, 197.223, 0.901855, 1.0, 0.95, 441.0, 100000.0, 9616; 367; 13; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 140.0, 2372.0, 4800; 1861; 1173; 777; 681; 273; 68; 31; 34; 10; 9; 2; 0; 1; 0; 37; 0; 1; 4; 3; 1; 1; 6; 23; 3; 1; 16; 19; 15; 7; 7; 6; 1; 1; 5; 15; 16; 3; 5; 2; 3; 2; 9; 10; 4; 3; 2; 4; 0; 2; 5; 1; 1; 1; 2; 0; 2; 1; 1; 5; 2; 2; 2; 0; 1; 1; 1; 4; 2; 0; 3; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1800, None, 1048.79, 62.676, 0.901855, 1.0, 0.95, 750.0, 4590.0, 2871; 1073; 801; 1158; 421; 350; 277; 402; 140; 110; 137; 65; 54; 27; 66; 21; 24; 19; 314; 248; 177; 315; 116; 83; 58; 98; 32; 24; 47; 10; 11; 6; 12; 3; 2; 3; 1; 79; 62; 68; 23; 18; 34; 7; 6; 4; 6; 3; 3; 4; 5; 1; 1; 4; 0; 2; 19; 27; 7; 1; 7; 3; 2; 4; 1; 1; 1; 1; 0; 1; 1; 0; 0; 0; 0; 5; 3; 1; 0; 2; 2; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 2; 0; 0; 0; 1, 20.0, 460.0, 1561; 0; 1586; 0; 1365; 0; 1086; 0; 0; 882; 0; 723; 0; 555; 0; 431; 0; 0; 357; 0; 294; 0; 238; 0; 183; 0; 0; 141; 0; 113; 0; 101; 0; 0; 71; 0; 75; 0; 55; 0; 34; 0; 0; 36; 0; 25; 0; 19; 0; 19; 0; 0; 6; 0; 13; 0; 9; 0; 0; 2; 0; 9; 0; 3; 0; 2; 0; 0; 1; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1600, None, 719.414, 629.838, 0.901855, 1.0, 0.95, 38.0, 100000.0, 9891; 73; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 26, 91.0, 2585.0, 1; 0; 305; 143; 134; 52; 57; 26; 99; 165; 204; 103; 103; 72; 72; 53; 459; 1719; 1132; 692; 459; 283; 223; 170; 318; 207; 171; 175; 280; 204; 204; 268; 596; 94; 50; 56; 37; 63; 40; 48; 65; 48; 31; 25; 43; 30; 21; 24; 21; 16; 18; 11; 13; 11; 6; 6; 4; 7; 9; 7; 7; 3; 2; 2; 4; 1; 0; 4; 3; 1; 1; 2; 2; 0; 2; 0; 0; 0; 2; 1; 1; 2; 0; 1; 0; 2; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 564.473, 406.623, 0.901855, 1.0, 0.95, 16.0, 100000.0, 9927; 65; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8, 141.0, 3582.0, 1560; 367; 1482; 1206; 828; 643; 633; 429; 110; 324; 271; 239; 221; 158; 142; 81; 155; 71; 68; 46; 42; 86; 153; 80; 60; 30; 41; 45; 35; 31; 39; 33; 18; 19; 18; 20; 21; 13; 12; 8; 7; 14; 11; 13; 9; 7; 10; 8; 8; 8; 8; 11; 6; 1; 5; 2; 1; 2; 3; 1; 2; 5; 0; 3; 1; 1; 1; 1; 0; 0; 2; 1; 0; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 1; 1; 0; 0; 0; 0; 0; 1; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 1270.61, 202.106, 0.901085, 0.999531, 0.95, 440.0, 100000.0, 9805; 119; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 76, 140.0, 3061.0, 4776; 2472; 1234; 608; 266; 98; 60; 49; 18; 14; 9; 5; 14; 41; 51; 30; 20; 19; 24; 12; 21; 19; 11; 12; 13; 12; 3; 8; 6; 9; 7; 3; 7; 1; 6; 0; 3; 2; 2; 2; 1; 3; 6; 3; 1; 1; 1; 3; 1; 2; 0; 0; 1; 0; 0; 1; 1; 0; 2; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 919.57, 657.927, 0.901855, 1.0, 0.95, 41.0, 100000.0, 9865; 91; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 43, 51.0, 3401.0, 6; 11; 17; 23; 42; 43; 61; 86; 196; 264; 325; 551; 608; 516; 1212; 1366; 1153; 427; 268; 240; 264; 184; 164; 167; 178; 190; 198; 87; 97; 116; 78; 81; 81; 90; 112; 52; 41; 45; 43; 33; 25; 23; 27; 22; 16; 17; 21; 21; 16; 9; 15; 13; 8; 9; 3; 2; 5; 4; 4; 2; 4; 0; 1; 1; 0; 0; 2; 1; 0; 2; 1; 1; 1; 0; 1; 1; 1; 1; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 749.066, 113.671, 0.901855, 1.0, 0.95, 720.0, 2571.0, 9579; 9; 2; 4; 2; 1; 1; 0; 3; 3; 1; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 386; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0, 40.0, 2083.0, 3036; 1817; 1342; 712; 583; 525; 403; 318; 259; 367; 238; 137; 81; 48; 31; 24; 15; 11; 2; 4; 3; 1; 0; 1; 2; 0; 0; 1; 1; 0; 0; 0; 0; 0; 2; 8; 0; 1; 1; 0; 1; 0; 0; 2; 2; 0; 1; 0; 0; 0; 1; 0; 2; 4; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 1; 2; 0; 0; 0; 0; 0; 0; 1; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1300, None, 629.874, 787.961, 0.901085, 0.999531, 0.95, 13.0, 100000.0, 9892; 89; 2; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 16, 141.0, 3619.0, 27; 30; 45; 48; 60; 69; 90; 62; 101; 88; 130; 154; 1988; 1772; 1056; 454; 270; 121; 153; 157; 124; 311; 250; 210; 198; 138; 180; 160; 150; 124; 103; 124; 137; 113; 72; 62; 60; 88; 52; 45; 35; 30; 39; 35; 37; 22; 18; 21; 20; 18; 17; 11; 7; 14; 10; 15; 11; 7; 6; 3; 4; 1; 7; 3; 6; 2; 4; 1; 5; 1; 2; 1; 0; 1; 2; 0; 2; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1200, None, 614.454, 317.828, 0.901855, 1.0, 0.95, 38.0, 100000.0, 9860; 130; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9, 141.0, 1581.0, 35; 69; 1632; 366; 1326; 89; 354; 1023; 153; 180; 742; 198; 94; 649; 136; 502; 35; 116; 366; 26; 82; 281; 70; 18; 248; 56; 19; 170; 50; 146; 12; 48; 124; 23; 19; 84; 13; 11; 65; 25; 92; 30; 41; 31; 24; 34; 10; 18; 2; 9; 17; 3; 2; 3; 1; 0; 2; 1; 3; 1; 0; 3; 0; 1; 2; 1; 0; 3; 0; 1; 0; 1; 0; 1; 0; 1; 0; 0; 0; 1; 0; 1; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
