time_limit, cost_limit, E_time, E_cost, P_success_inf, P_success_sup, P_success_confidence, time_distribution_low, time_distribution_up, time_distribution_hist, cost_distribution_low, cost_distribution_up, cost_distribution_hist, t_d_dk, t_d_cp, t_d_cc, t_d_dsr,  p_d_dk, p_d_cp, p_d_cc, p_d_dsr, t_a_ad, t_a_ic, t_a_p, t_a_sp, t_a_bf, t_a_ss, t_a_fue, p_a_ad, p_a_ic, p_a_p, p_a_sp, p_a_bf, p_a_ss, p_a_fue, w_a_ad, w_a_ic, w_a_p, w_a_sp, w_a_bf, w_a_ss, w_a_fue, wp_a_ad, wp_a_ic, wp_a_p, wp_a_sp, wp_a_bf, wp_a_ss, wp_a_fue
10000, None, 561.576, 194.744, 0.901855, 1.0, 0.95, 440.0, 100000.0, 9845; 150; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4, 140.0, 1976.0, 3487; 2229; 1448; 880; 539; 401; 140; 198; 139; 105; 67; 48; 28; 18; 15; 11; 7; 2; 3; 1; 1; 15; 41; 13; 18; 15; 0; 7; 5; 3; 3; 9; 17; 18; 8; 6; 6; 2; 5; 0; 1; 1; 2; 3; 8; 2; 2; 2; 2; 0; 1; 2; 2; 1; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 1; 1; 1; 0; 2; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
2000, None, 831.222, 773.895, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9730; 222; 9; 7; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 29, 141.0, 5822.0, 1846; 118; 88; 180; 182; 111; 154; 258; 1132; 1271; 669; 681; 413; 313; 272; 131; 181; 141; 136; 225; 169; 153; 152; 120; 165; 78; 67; 83; 66; 53; 52; 51; 32; 40; 38; 26; 15; 22; 13; 13; 18; 5; 11; 12; 9; 4; 3; 5; 4; 3; 0; 1; 5; 1; 2; 1; 0; 0; 1; 0; 1; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1800, None, 561.161, 206.254, 0.901855, 1.0, 0.95, 440.0, 100000.0, 9984; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5, 140.0, 1781.0, 2895; 2568; 912; 1256; 725; 276; 448; 222; 25; 36; 11; 8; 13; 3; 16; 11; 4; 9; 40; 36; 34; 67; 13; 16; 23; 26; 12; 10; 12; 21; 10; 14; 18; 13; 13; 13; 9; 11; 9; 7; 7; 2; 24; 3; 8; 5; 4; 3; 4; 3; 3; 3; 6; 5; 4; 2; 4; 4; 0; 4; 0; 4; 3; 3; 1; 2; 1; 2; 1; 1; 0; 1; 1; 2; 5; 2; 0; 0; 0; 0; 0; 0; 1; 0; 1; 2; 0; 1; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1600, None, 1202.74, 616.153, 0.901085, 0.999531, 0.95, 9.0, 100000.0, 9366; 476; 94; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 60, 11.0, 3693.0, 5; 361; 311; 281; 207; 163; 177; 131; 101; 351; 346; 236; 238; 210; 1128; 980; 805; 612; 299; 388; 390; 341; 277; 217; 195; 164; 143; 109; 98; 88; 71; 72; 60; 39; 54; 45; 22; 27; 23; 27; 24; 22; 16; 14; 11; 13; 8; 10; 7; 8; 8; 10; 6; 6; 7; 3; 2; 2; 5; 2; 4; 2; 3; 1; 2; 2; 0; 1; 0; 0; 0; 1; 0; 1; 0; 1; 1; 1; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 766.269, 450.348, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9772; 162; 25; 11; 1; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 27, 142.0, 6644.0, 1723; 2389; 1478; 687; 728; 588; 306; 374; 251; 187; 163; 156; 133; 92; 105; 89; 55; 74; 65; 47; 38; 38; 33; 24; 20; 20; 17; 11; 14; 8; 14; 13; 9; 7; 5; 6; 3; 7; 6; 0; 3; 1; 1; 1; 0; 1; 0; 0; 2; 0; 1; 2; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 540.257, 397.462, 0.901855, 1.0, 0.95, 11.0, 100000.0, 9914; 78; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5, 143.0, 4118.0, 1583; 1631; 1247; 976; 735; 602; 480; 385; 270; 244; 223; 165; 154; 107; 168; 132; 106; 59; 52; 66; 65; 46; 31; 33; 32; 45; 39; 34; 25; 26; 26; 19; 12; 14; 25; 12; 8; 8; 6; 8; 8; 10; 5; 8; 7; 9; 2; 9; 7; 0; 9; 5; 0; 1; 1; 4; 0; 3; 1; 1; 0; 1; 0; 1; 1; 1; 0; 0; 2; 0; 0; 1; 1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 700.58, 175.03, 0.901855, 1.0, 0.95, 470.0, 3290.0, 1639; 1269; 1024; 836; 652; 515; 407; 346; 271; 213; 172; 142; 76; 97; 65; 350; 260; 244; 208; 171; 107; 105; 13; 89; 56; 41; 37; 39; 34; 18; 18; 90; 51; 47; 42; 26; 30; 22; 13; 19; 19; 10; 7; 5; 1; 8; 15; 9; 10; 0; 8; 9; 6; 3; 4; 1; 3; 1; 0; 2; 0; 1; 4; 3; 1; 4; 2; 0; 2; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1, 130.0, 570.0, 1595; 0; 1284; 0; 1335; 0; 1119; 0; 0; 905; 0; 748; 0; 572; 0; 474; 0; 0; 396; 0; 338; 0; 250; 0; 201; 0; 0; 144; 0; 119; 0; 100; 0; 0; 84; 0; 58; 0; 58; 0; 49; 0; 0; 35; 0; 28; 0; 17; 0; 20; 0; 0; 13; 0; 8; 0; 9; 0; 0; 10; 0; 12; 0; 0; 0; 3; 0; 0; 2; 0; 6; 0; 3; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1; 0; 2; 0, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 934.645, 695.763, 0.893009, 0.992099, 0.95, 9.0, 100000.0, 9777; 176; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 41, 21.0, 3611.0, 8; 16; 11; 6; 149; 102; 78; 59; 213; 237; 339; 269; 169; 228; 1301; 1101; 861; 690; 193; 551; 535; 455; 392; 270; 260; 221; 163; 131; 86; 106; 100; 80; 53; 55; 57; 44; 51; 44; 30; 22; 23; 22; 23; 22; 9; 17; 21; 8; 12; 8; 8; 9; 8; 7; 5; 4; 3; 5; 2; 2; 6; 3; 1; 5; 3; 4; 1; 2; 2; 3; 1; 2; 0; 2; 0; 1; 1; 0; 3; 0; 0; 0; 0; 0; 1; 1; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1300, None, 842.484, 604.256, 0.901085, 0.999531, 0.95, 9.0, 100000.0, 9780; 182; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 37, 51.0, 4015.0, 6; 2; 7; 640; 525; 404; 306; 361; 502; 385; 283; 265; 1120; 934; 717; 551; 449; 387; 333; 262; 181; 196; 161; 112; 92; 78; 101; 60; 56; 48; 48; 43; 41; 29; 33; 35; 21; 27; 17; 19; 21; 9; 20; 14; 5; 10; 9; 8; 3; 10; 9; 3; 5; 10; 4; 3; 4; 2; 0; 0; 2; 2; 1; 0; 0; 1; 1; 2; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1200, None, 715.493, 204.827, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9761; 229; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10, 121.0, 2649.0, 1641; 2576; 2714; 1025; 646; 423; 308; 101; 77; 87; 59; 21; 22; 23; 12; 8; 35; 23; 31; 24; 20; 9; 8; 13; 7; 8; 7; 3; 5; 1; 7; 5; 4; 4; 5; 2; 0; 1; 1; 2; 6; 5; 1; 0; 1; 0; 0; 1; 1; 1; 0; 0; 0; 0; 1; 0; 2; 0; 0; 0; 0; 0; 2; 1; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
