time_limit, cost_limit, E_time, E_cost, P_success_inf, P_success_sup, P_success_confidence, time_distribution_low, time_distribution_up, time_distribution_hist, cost_distribution_low, cost_distribution_up, cost_distribution_hist, t_d_dk, t_d_cp, t_d_cc, t_d_dsr,  p_d_dk, p_d_cp, p_d_cc, p_d_dsr, t_a_ad, t_a_ic, t_a_p, t_a_sp, t_a_bf, t_a_ss, t_a_fue, p_a_ad, p_a_ic, p_a_p, p_a_sp, p_a_bf, p_a_ss, p_a_fue, w_a_ad, w_a_ic, w_a_p, w_a_sp, w_a_bf, w_a_ss, w_a_fue, wp_a_ad, wp_a_ic, wp_a_p, wp_a_sp, wp_a_bf, wp_a_ss, wp_a_fue
10000, None, 1059.45, 62.072, 0.901855, 1.0, 0.95, 750.0, 5790.0, 2853; 1800; 1144; 418; 637; 410; 125; 181; 116; 42; 55; 34; 13; 26; 621; 230; 329; 192; 64; 107; 67; 27; 40; 26; 5; 17; 6; 3; 62; 94; 70; 24; 25; 20; 14; 5; 2; 1; 1; 3; 0; 2; 7; 16; 13; 8; 5; 5; 1; 0; 3; 4; 1; 0; 0; 3; 0; 2; 5; 3; 1; 3; 0; 0; 1; 1; 0; 0; 0; 0; 0; 1; 2; 1; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 20.0, 350.0, 1662; 0; 0; 1579; 0; 0; 1347; 0; 0; 1092; 0; 0; 847; 0; 0; 698; 0; 0; 545; 0; 0; 462; 0; 0; 355; 0; 0; 297; 0; 0; 216; 0; 0; 172; 0; 0; 139; 0; 0; 131; 0; 0; 92; 0; 0; 66; 0; 0; 66; 0; 0; 45; 0; 0; 46; 0; 0; 24; 0; 0; 17; 0; 0; 19; 0; 0; 15; 0; 0; 19; 0; 0; 10; 0; 0; 9; 0; 0; 5; 0; 0; 7; 0; 0; 7; 0; 0; 3; 0; 0; 3; 0; 0; 3; 0; 0; 0; 0; 0; 0; 2, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
2000, None, 666.315, 314.336, 0.901855, 1.0, 0.95, 441.0, 100000.0, 9900; 98; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2, 141.0, 2240.0, 465; 2055; 463; 1446; 228; 1033; 136; 780; 97; 650; 546; 39; 445; 29; 301; 20; 226; 72; 87; 63; 52; 23; 23; 15; 23; 11; 73; 53; 59; 20; 29; 8; 9; 4; 13; 100; 52; 20; 17; 13; 11; 7; 8; 37; 13; 17; 5; 6; 1; 5; 0; 13; 6; 17; 1; 3; 6; 1; 3; 3; 2; 3; 6; 3; 3; 1; 1; 4; 0; 1; 1; 3; 1; 3; 0; 0; 1; 1; 1; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1800, None, 905.967, 194.145, 0.901855, 1.0, 0.95, 720.0, 100000.0, 9926; 60; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9, 20.0, 3414.0, 4700; 1545; 1002; 342; 176; 112; 38; 12; 18; 57; 74; 37; 28; 31; 171; 334; 145; 122; 119; 160; 136; 82; 52; 41; 42; 37; 26; 63; 51; 27; 25; 21; 22; 22; 12; 7; 9; 13; 16; 7; 5; 1; 5; 8; 8; 3; 6; 3; 4; 0; 3; 1; 1; 1; 3; 0; 1; 0; 2; 1; 1; 0; 0; 1; 4; 1; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1600, None, 744.029, 376.32, 0.901855, 1.0, 0.95, 470.0, 100000.0, 9934; 55; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10, 140.0, 4044.0, 5149; 1867; 288; 30; 8; 157; 64; 51; 36; 40; 238; 174; 53; 32; 108; 137; 195; 65; 55; 106; 53; 101; 84; 51; 75; 50; 71; 33; 52; 47; 50; 60; 26; 28; 23; 32; 32; 29; 26; 14; 26; 23; 12; 12; 10; 21; 13; 6; 6; 4; 12; 7; 2; 6; 8; 4; 2; 3; 1; 3; 3; 3; 2; 1; 4; 1; 0; 1; 2; 1; 1; 0; 0; 1; 0; 0; 0; 2; 0; 1; 3; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 1238.95, 210.847, 0.901855, 1.0, 0.95, 440.0, 100000.0, 9698; 183; 33; 7; 7; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 70, 140.0, 6091.0, 7198; 1929; 383; 37; 29; 75; 57; 51; 47; 22; 17; 21; 6; 7; 12; 7; 5; 3; 3; 6; 9; 3; 5; 3; 4; 3; 4; 1; 0; 2; 4; 3; 6; 1; 3; 1; 4; 4; 0; 0; 1; 1; 2; 2; 0; 2; 3; 1; 0; 2; 0; 1; 0; 1; 0; 0; 1; 1; 0; 0; 1; 1; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 507.993, 422.559, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9910; 86; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3, 142.0, 5108.0, 1916; 1520; 1431; 1225; 610; 504; 346; 474; 240; 224; 145; 197; 93; 83; 58; 99; 89; 53; 41; 69; 77; 53; 48; 45; 49; 29; 19; 25; 22; 19; 16; 17; 19; 7; 9; 11; 12; 9; 10; 11; 8; 4; 6; 7; 4; 4; 4; 5; 3; 2; 3; 3; 3; 3; 3; 2; 1; 1; 1; 0; 0; 1; 1; 1; 0; 0; 1; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 511.677, 186.183, 0.901855, 1.0, 0.95, 440.0, 1760.0, 7707; 0; 0; 57; 0; 45; 0; 36; 0; 33; 0; 0; 21; 0; 18; 0; 15; 0; 18; 0; 0; 1603; 0; 4; 2; 6; 2; 0; 6; 0; 2; 1; 5; 314; 4; 3; 0; 3; 0; 0; 0; 3; 0; 1; 0; 0; 1; 0; 1; 2; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 63; 0; 0; 0; 0; 0; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4, 140.0, 1413.0, 2808; 1398; 1156; 1651; 569; 481; 391; 574; 187; 145; 227; 70; 71; 52; 79; 34; 26; 14; 21; 6; 1; 2; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 2; 1; 5; 3; 1; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1; 2; 4; 0; 3; 0; 3; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 700.156, 387.97, 0.901855, 1.0, 0.95, 14.0, 100000.0, 9917; 62; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 21, 141.0, 3169.0, 1536; 393; 1534; 953; 991; 217; 690; 414; 476; 123; 346; 211; 274; 87; 218; 139; 127; 52; 118; 183; 102; 70; 45; 46; 43; 65; 40; 42; 30; 36; 26; 32; 35; 23; 30; 20; 22; 21; 15; 12; 15; 14; 9; 12; 13; 6; 11; 5; 4; 8; 3; 2; 4; 6; 5; 8; 4; 1; 0; 5; 0; 2; 2; 4; 1; 0; 1; 1; 0; 1; 2; 0; 2; 2; 0; 1; 0; 0; 0; 1; 2; 1; 1; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1300, None, 2367.07, 1078.91, 0.841731, 0.94138, 0.95, 10.0, 100000.0, 8282; 1172; 229; 97; 34; 16; 3; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 165, 23.0, 7663.0, 30; 49; 92; 117; 161; 142; 242; 556; 619; 1442; 1218; 860; 602; 456; 478; 497; 385; 274; 233; 180; 148; 162; 114; 93; 83; 86; 63; 64; 46; 48; 46; 49; 35; 31; 28; 25; 19; 20; 14; 10; 12; 11; 13; 8; 8; 12; 7; 8; 1; 5; 6; 6; 6; 5; 4; 7; 6; 7; 5; 1; 4; 4; 0; 3; 5; 3; 2; 2; 1; 2; 1; 1; 2; 0; 0; 4; 1; 0; 1; 0; 1; 0; 1; 0; 2; 1; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1200, None, 1257.46, 396.265, 0.901085, 0.999531, 0.95, 15.0, 100000.0, 9690; 228; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 77, 141.0, 3182.0, 1840; 33; 1507; 1158; 895; 13; 741; 577; 412; 46; 322; 303; 255; 69; 196; 165; 137; 41; 122; 184; 105; 91; 44; 45; 40; 49; 55; 50; 35; 28; 31; 35; 30; 22; 29; 20; 17; 16; 15; 23; 18; 14; 10; 11; 5; 17; 8; 6; 9; 9; 11; 11; 3; 9; 10; 6; 0; 4; 3; 2; 0; 4; 5; 3; 2; 2; 3; 1; 5; 0; 2; 0; 1; 1; 3; 0; 0; 0; 0; 1; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
